50.024990,48.656254,1.176759,33.238659,36.800106,14.550138,46.857807,18.009262,0.662844,42.502041,26.336325,2.624845,43.282082,39.710644,12.162333,137.000000
8.371390,13.997169,33.948425,22.150599,147.752060,24.540403,31.463583,139.899002,36.495537,28.287849,153.072205,37.375927,34.686291,145.124237,37.672260,0.000000
8.309100,14.060493,34.420204,22.710308,147.306107,22.987295,31.601894,139.845657,34.202816,28.409451,153.237534,36.107437,34.084553,145.839432,36.513721,0.000000
8.130271,13.486053,35.011639,21.891573,147.857407,22.940565,30.809464,140.379471,34.301357,27.831448,153.631470,35.618000,34.312973,145.790039,36.083256,0.000000
8.287479,13.202608,35.234062,22.073681,147.635101,23.167061,31.008987,140.243637,35.346054,28.130632,153.326691,36.143703,34.852219,145.596268,36.755508,0.000000
8.000799,13.600142,34.500404,22.556871,147.297424,23.577267,31.554047,139.745270,35.464260,28.505939,153.163559,36.882820,35.071316,145.318649,37.555687,0.000000
8.574421,13.092104,34.564632,22.492868,147.111725,24.414026,31.272734,139.847809,36.199970,28.335598,152.871475,36.211418,35.177490,145.214386,36.593407,0.000000
8.197574,12.985607,34.963593,22.378923,146.651703,24.172138,30.612331,140.336853,36.558113,28.382925,152.833496,36.710323,35.967831,145.420441,36.630325,0.000000
8.651649,12.986351,35.988411,22.250765,146.776657,23.487778,30.607708,140.453369,35.777218,28.482716,152.944931,36.150120,36.715641,145.546310,36.349602,0.000000
8.994243,13.219075,34.868446,22.076176,147.230774,23.488560,30.485332,140.712814,35.833820,28.553905,152.911133,36.926964,36.701714,145.307831,37.411823,0.000000
8.807457,13.745177,34.453339,21.846550,147.489944,22.569027,30.669464,140.222610,34.131340,27.890999,153.422104,34.927933,35.498737,145.845032,35.651054,0.000000
8.870048,13.466523,34.081646,22.280878,147.174591,23.398214,30.929560,140.135345,34.062462,28.277935,153.118286,35.184914,35.339916,145.792465,35.607738,0.000000
8.587536,13.496783,33.986767,22.100492,147.256821,22.866125,30.605572,140.287003,33.358711,27.819073,153.430740,34.723320,34.773571,145.926727,35.276321,0.000000
8.942870,13.292754,33.748280,22.242971,147.020477,22.904839,30.558796,140.459061,33.249653,28.251064,153.129456,34.690182,35.570557,145.687485,35.432465,0.000000
9.408844,12.791112,34.001839,21.604010,147.570190,23.055914,29.591970,141.365143,34.112179,27.370905,153.774826,34.537342,35.314407,145.981262,35.048065,0.000000
8.847980,13.042416,34.121090,21.837765,147.768463,23.123932,30.668665,140.628220,36.178383,28.548138,152.946930,36.859940,35.971878,145.101425,37.562019,0.000000
9.078013,12.678705,34.866264,22.224537,146.952408,24.621826,31.232262,139.983139,38.578011,29.452242,152.039749,38.941032,37.902607,143.796295,39.779633,0.000000
9.343667,12.455198,35.264240,22.509068,147.160355,25.028486,31.875532,139.621338,39.045586,30.070843,151.560043,39.273338,37.929245,143.765213,39.982986,0.000000
9.087737,12.411473,35.250839,21.767796,147.119125,25.572348,30.996469,140.001389,41.336071,29.063486,151.805435,39.708431,37.931847,143.282364,40.046284,0.000000
9.732765,11.300034,35.667896,23.496849,145.640701,29.811293,33.116314,138.406708,47.834015,31.287233,149.948990,44.129456,41.201176,141.511353,44.104965,0.000000
10.946113,10.446657,34.625519,23.028996,146.502106,30.181206,33.362919,138.532700,52.056404,32.119877,148.786621,47.431259,42.434040,139.219620,46.595757,0.000000
10.879772,9.772171,36.814796,23.757353,146.085556,32.996513,35.517887,136.592865,58.079151,34.189854,146.609665,49.155521,44.625881,136.581802,47.078316,0.000000
